                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.73944,                 0.4152,                 1.0178,                0.86953,                0.79486,                0.83756,                0.57206,                 1.1791,                0.74448,                  1.207,             0.00029554,             0.00029554,             0.00029554
                    150,                0.70284,                0.39874,                 1.0006,                0.90928,                0.78163,                0.84832,                0.57436,                 1.1764,                0.71553,                 1.2019,             0.00029271,             0.00029271,             0.00029271
                    151,                0.70144,                0.39942,                 1.0016,                 0.8775,                0.78863,                0.84077,                0.57214,                 1.1569,                0.72734,                 1.2115,             0.00028988,             0.00028988,             0.00028988
                    152,                0.68065,                0.39058,                0.99199,                0.89264,                0.77064,                0.84306,                0.56765,                 1.1677,                0.73545,                 1.2236,             0.00028706,             0.00028706,             0.00028706
                    153,                0.69176,                0.39803,                0.99049,                0.93239,                0.75229,                0.83137,                 0.5685,                 1.1467,                0.74506,                 1.2032,             0.00028423,             0.00028423,             0.00028423
                    154,                0.69032,                0.39449,                0.99154,                0.88852,                 0.7844,                0.84524,                0.57322,                   1.17,                0.68826,                 1.2105,              0.0002814,              0.0002814,              0.0002814
                    155,                0.68328,                0.39305,                 0.9991,                0.88388,                0.76814,                0.83481,                0.56997,                 1.1672,                0.74419,                 1.2062,             0.00027857,             0.00027857,             0.00027857
                    156,                0.69068,                0.38322,                      1,                0.90949,                0.77064,                0.84875,                0.59047,                 1.1435,                0.73587,                 1.1878,             0.00027575,             0.00027575,             0.00027575
                    157,                0.69401,                0.39955,                0.99361,                0.90849,                0.77414,                0.84287,                0.57298,                 1.1494,                0.71283,                  1.199,             0.00027292,             0.00027292,             0.00027292
                    158,                0.68391,                0.39133,                 0.9828,                0.92719,                0.74771,                0.83503,                0.57296,                 1.1602,                0.71757,                 1.1936,             0.00027009,             0.00027009,             0.00027009
                    159,                0.68197,                0.38341,                0.98764,                0.90987,                0.78721,                0.85702,                0.58249,                 1.1657,                0.67703,                 1.2006,             0.00026726,             0.00026726,             0.00026726
                    160,                0.69017,                0.38103,                0.98511,                 0.9159,                0.77523,                0.85042,                 0.5892,                 1.1637,                0.68884,                 1.2097,             0.00026444,             0.00026444,             0.00026444
                    161,                0.68174,                0.39754,                0.99646,                0.92374,                0.77788,                0.84578,                 0.5803,                 1.1435,                0.66735,                 1.1925,             0.00026161,             0.00026161,             0.00026161
                    162,                 0.6964,                0.39687,                 0.9855,                0.88739,                0.79522,                0.84755,                0.57968,                  1.152,                0.70188,                 1.2042,             0.00025878,             0.00025878,             0.00025878
                    163,                0.67974,                0.38662,                0.98475,                0.87536,                0.79358,                0.84611,                0.59207,                 1.1161,                0.68914,                 1.1848,             0.00025595,             0.00025595,             0.00025595
                    164,                0.66848,                0.38614,                0.99255,                0.88518,                0.77803,                0.83618,                0.58087,                 1.1366,                0.71015,                 1.1872,             0.00025313,             0.00025313,             0.00025313
                    165,                0.66686,                 0.3819,                0.98848,                0.85889,                0.80275,                0.84523,                0.57516,                 1.1483,                0.72854,                 1.2026,              0.0002503,              0.0002503,              0.0002503
                    166,                0.67463,                0.37966,                0.98244,                0.91348,                0.77492,                0.84225,                0.56962,                 1.1348,                0.71148,                 1.1911,             0.00024747,             0.00024747,             0.00024747
                    167,                0.65052,                0.37651,                 0.9591,                0.87601,                0.81021,                0.85661,                 0.5806,                 1.1413,                0.70835,                 1.2032,             0.00024464,             0.00024464,             0.00024464
                    168,                0.66042,                0.36705,                0.98015,                0.91934,                0.78421,                0.85244,                0.58168,                 1.1545,                0.70965,                 1.1937,             0.00024182,             0.00024182,             0.00024182
                    169,                 0.6672,                0.37536,                0.97786,                0.91125,                0.76147,                0.84692,                0.58262,                 1.1463,                0.72491,                 1.1824,             0.00023899,             0.00023899,             0.00023899
                    170,                0.66743,                0.37842,                  0.977,                0.87165,                0.80275,                0.85131,                0.58425,                 1.1713,                0.68453,                 1.2136,             0.00023616,             0.00023616,             0.00023616
                    171,                0.67732,                0.38109,                 0.9912,                0.90058,                0.78953,                0.85245,                0.58657,                   1.15,                0.70177,                 1.1972,             0.00023334,             0.00023334,             0.00023334
                    172,                0.65935,                0.37799,                0.97761,                0.87521,                0.80428,                0.84284,                0.57682,                 1.1503,                0.72372,                 1.2021,             0.00023051,             0.00023051,             0.00023051
                    173,                0.66469,                0.36895,                0.98163,                0.91494,                0.76606,                0.84111,                0.57141,                  1.152,                0.73815,                 1.1978,             0.00022768,             0.00022768,             0.00022768
                    174,                0.63938,                0.37147,                0.97031,                0.90879,                  0.777,                0.84419,                0.57925,                 1.1506,                0.72464,                 1.1943,             0.00022485,             0.00022485,             0.00022485
                    175,                 0.6561,                0.37235,                0.96654,                0.89374,                0.78899,                0.84892,                0.57911,                 1.1564,                0.72037,                 1.1837,             0.00022203,             0.00022203,             0.00022203
                    176,                0.65484,                 0.3753,                0.97662,                0.90816,                0.77114,                0.84234,                0.57738,                 1.1513,                0.73507,                 1.1804,              0.0002192,              0.0002192,              0.0002192
                    177,                0.63278,                 0.3611,                0.96021,                0.89009,                 0.7844,                0.84877,                0.58505,                 1.1245,                 0.7191,                 1.1799,             0.00021637,             0.00021637,             0.00021637
                    178,                0.62847,                0.36454,                 0.9711,                0.89195,                0.79524,                0.85674,                0.59098,                 1.1179,                0.72616,                 1.1769,             0.00021354,             0.00021354,             0.00021354
                    179,                0.61967,                0.35979,                0.97136,                0.92294,                0.76918,                 0.8471,                0.57342,                 1.1442,                0.76034,                 1.2085,             0.00021072,             0.00021072,             0.00021072
                    180,                0.62235,                0.36208,                0.96694,                0.89085,                0.79358,                 0.8542,                0.58243,                 1.1392,                0.74652,                 1.2038,             0.00020789,             0.00020789,             0.00020789
                    181,                 0.6547,                0.37118,                0.97811,                0.89673,                0.79664,                0.85567,                0.59222,                 1.1331,                0.71874,                 1.1978,             0.00020506,             0.00020506,             0.00020506
                    182,                0.63586,                0.36333,                0.96679,                0.91004,                 0.7889,                0.85289,                0.59479,                 1.1199,                0.71218,                 1.1893,             0.00020223,             0.00020223,             0.00020223
                    183,                0.63087,                0.35749,                0.96734,                0.90089,                0.79358,                0.84703,                0.58131,                 1.1188,                0.70775,                 1.1819,             0.00019941,             0.00019941,             0.00019941
                    184,                0.62391,                0.34971,                0.96171,                0.88691,                0.79147,                0.84704,                 0.5815,                 1.1257,                0.71704,                 1.1892,             0.00019658,             0.00019658,             0.00019658
                    185,                0.63036,                0.35676,                0.96872,                0.89259,                0.80051,                0.85138,                0.59501,                 1.1216,                0.70981,                 1.1846,             0.00019375,             0.00019375,             0.00019375
                    186,                0.61576,                0.35292,                0.94288,                 0.8928,                0.80225,                0.85628,                0.58867,                 1.1211,                0.70506,                 1.1864,             0.00019092,             0.00019092,             0.00019092
                    187,                0.60601,                0.35454,                0.95973,                0.88824,                0.80734,                0.84985,                0.57633,                  1.132,                0.70446,                 1.1846,              0.0001881,              0.0001881,              0.0001881
                    188,                0.61877,                0.35039,                0.94587,                0.89763,                0.79817,                0.85182,                0.58405,                 1.1428,                 0.6907,                 1.1945,             0.00018527,             0.00018527,             0.00018527
                    189,                0.59872,                0.34296,                0.95434,                0.89038,                0.77982,                0.84188,                0.58069,                 1.1336,                 0.7243,                  1.188,             0.00018244,             0.00018244,             0.00018244
                    190,                0.58736,                0.33633,                0.94162,                0.89108,                0.78807,                0.85131,                0.58224,                 1.1361,                0.69957,                 1.1942,             0.00017961,             0.00017961,             0.00017961
                    191,                0.59917,                 0.3373,                0.94103,                0.91303,                0.77048,                0.84676,                0.57883,                 1.1396,                0.70435,                 1.1981,             0.00017679,             0.00017679,             0.00017679
                    192,                0.58424,                 0.3389,                0.95108,                0.88682,                0.79817,                 0.8466,                0.58132,                 1.1352,                0.69841,                    1.2,             0.00017396,             0.00017396,             0.00017396
                    193,                0.60696,                0.33793,                0.94633,                0.89336,                0.80701,                0.84792,                0.58021,                 1.1534,                0.72269,                 1.2193,             0.00017113,             0.00017113,             0.00017113
                    194,                0.59039,                0.32794,                0.94166,                0.91064,                0.78899,                0.86014,                0.58905,                 1.1488,                0.71941,                 1.2156,              0.0001683,              0.0001683,              0.0001683
                    195,                0.57408,                0.32846,                0.94372,                 0.9089,                 0.7844,                0.85113,                0.59052,                   1.15,                0.72881,                 1.2126,             0.00016548,             0.00016548,             0.00016548
                    196,                0.59395,                0.33749,                0.94679,                0.92045,                0.77523,                0.84991,                0.58187,                 1.1604,                0.74393,                 1.2209,             0.00016265,             0.00016265,             0.00016265
                    197,                0.58902,                0.33485,                 0.9403,                0.89673,                0.80734,                 0.8548,                0.58363,                 1.1562,                0.72357,                 1.2244,             0.00015982,             0.00015982,             0.00015982
                    198,                0.58172,                0.33619,                0.94032,                0.87823,                0.81193,                0.84902,                0.58334,                 1.1474,                0.71904,                 1.2182,             0.00015699,             0.00015699,             0.00015699
                    199,                0.58089,                0.33591,                0.93918,                0.90475,                0.80275,                0.84831,                0.58154,                 1.1385,                0.72708,                 1.2064,             0.00015417,             0.00015417,             0.00015417
                    200,                0.58661,                0.33315,                0.94075,                0.90017,                0.78899,                0.84022,                0.58255,                 1.1466,                0.73017,                 1.2084,             0.00015134,             0.00015134,             0.00015134
                    201,                0.57864,                0.32889,                0.94422,                0.91457,                0.79817,                0.84974,                0.57906,                 1.1591,                0.71538,                  1.215,             0.00014851,             0.00014851,             0.00014851
                    202,                0.58746,                0.32815,                0.94907,                0.91539,                0.79358,                0.85479,                0.58157,                 1.1575,                0.70291,                 1.2106,             0.00014568,             0.00014568,             0.00014568
                    203,                0.56585,                0.32802,                 0.9525,                0.90602,                0.79598,                0.84891,                0.58639,                 1.1498,                0.70073,                 1.2014,             0.00014286,             0.00014286,             0.00014286
                    204,                0.57346,                0.33093,                0.94042,                0.91442,                0.77982,                0.84542,                0.58638,                 1.1421,                0.70313,                 1.2035,             0.00014003,             0.00014003,             0.00014003
                    205,                0.57335,                0.32314,                 0.9392,                0.90517,                0.80275,                0.85322,                0.59046,                 1.1416,                0.69549,                 1.2006,              0.0001372,              0.0001372,              0.0001372
                    206,                0.56961,                0.32404,                0.93573,                0.90282,                0.79817,                0.85591,                0.58611,                 1.1616,                0.69903,                 1.2088,             0.00013437,             0.00013437,             0.00013437
                    207,                0.57126,                0.32521,                0.93722,                0.90953,                0.79358,                 0.8543,                0.59281,                 1.1547,                0.71152,                 1.2156,             0.00013155,             0.00013155,             0.00013155
                    208,                0.53217,                0.30815,                 0.9215,                0.90771,                0.77982,                0.84547,                 0.5867,                 1.1519,                0.71719,                 1.2201,             0.00012872,             0.00012872,             0.00012872
                    209,                0.54876,                0.31879,                0.92803,                0.90718,                0.76212,                0.84678,                0.58647,                 1.1613,                0.73309,                  1.227,             0.00012589,             0.00012589,             0.00012589
                    210,                0.56227,                0.32026,                0.93647,                0.91346,                0.77475,                0.84626,                  0.591,                 1.1541,                0.74486,                 1.2206,             0.00012307,             0.00012307,             0.00012307
                    211,                0.54899,                0.31376,                0.93481,                0.90793,                0.76902,                0.83949,                0.58472,                 1.1498,                0.74861,                 1.2184,             0.00012024,             0.00012024,             0.00012024
                    212,                0.56044,                0.32377,                 0.9392,                0.90415,                0.77064,                0.84005,                0.58161,                 1.1499,                0.73896,                  1.219,             0.00011741,             0.00011741,             0.00011741
                    213,                 0.5491,                0.31756,                0.93317,                0.89298,                0.78899,                0.83635,                 0.5802,                 1.1601,                0.74404,                 1.2219,             0.00011458,             0.00011458,             0.00011458
                    214,                0.51013,                0.30573,                0.92707,                0.91243,                0.76606,                0.83419,                0.57653,                 1.1639,                0.74266,                  1.226,             0.00011176,             0.00011176,             0.00011176
                    215,                0.55934,                0.31894,                0.94153,                0.91705,                0.76606,                0.83931,                 0.5803,                 1.1567,                 0.7351,                 1.2259,             0.00010893,             0.00010893,             0.00010893
                    216,                0.53605,                0.32263,                0.94114,                0.89884,                0.78899,                0.83739,                0.58294,                 1.1563,                0.74722,                 1.2279,              0.0001061,              0.0001061,              0.0001061
                    217,                0.53685,                0.31545,                0.91385,                0.89137,                0.79042,                0.84096,                0.58264,                 1.1566,                 0.7375,                 1.2314,             0.00010327,             0.00010327,             0.00010327
                    218,                0.51971,                0.29633,                0.93203,                0.89479,                 0.7844,                0.84056,                 0.5827,                 1.1547,                0.73536,                 1.2327,             0.00010045,             0.00010045,             0.00010045
                    219,                0.52479,                0.29772,                0.91059,                0.89822,                0.78899,                0.83999,                0.58228,                 1.1488,                 0.7305,                 1.2269,             9.7618e-05,             9.7618e-05,             9.7618e-05
                    220,                0.51839,                0.29853,                0.91816,                0.90979,                0.78643,                0.84216,                0.58352,                 1.1494,                0.74149,                 1.2276,             9.4791e-05,             9.4791e-05,             9.4791e-05
                    221,                 0.5146,                0.29461,                0.91414,                0.90057,                0.79358,                0.84236,                0.58399,                 1.1564,                0.75344,                 1.2357,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    222,                 0.5345,                0.30613,                0.91274,                0.90494,                0.78607,                0.85198,                0.59146,                 1.1542,                0.73974,                 1.2312,             8.9136e-05,             8.9136e-05,             8.9136e-05
                    223,                  0.534,                0.31351,                0.92398,                0.90877,                0.77982,                0.84867,                0.58248,                 1.1518,                 0.7458,                  1.225,             8.6308e-05,             8.6308e-05,             8.6308e-05
                    224,                0.54513,                0.32079,                0.93023,                0.90831,                 0.7844,                0.84511,                0.57451,                 1.1635,                0.75696,                 1.2362,             8.3481e-05,             8.3481e-05,             8.3481e-05
                    225,                0.51463,                0.29483,                0.90598,                0.90513,                0.78777,                0.84302,                0.57446,                 1.1631,                0.76897,                 1.2354,             8.0653e-05,             8.0653e-05,             8.0653e-05
                    226,                0.51944,                0.30312,                0.92306,                0.91325,                0.78899,                0.84784,                0.58129,                 1.1656,                0.74825,                 1.2376,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    227,                0.49531,                0.28948,                0.90767,                0.91256,                0.78899,                0.84605,                0.57378,                 1.1719,                0.75354,                 1.2387,             7.4999e-05,             7.4999e-05,             7.4999e-05
                    228,                0.50051,                0.29643,                0.91945,                0.91435,                 0.7835,                0.84531,                0.57734,                 1.1674,                0.74811,                 1.2378,             7.2171e-05,             7.2171e-05,             7.2171e-05
                    229,                0.51762,                0.30028,                0.92127,                0.91434,                0.78347,                0.84194,                0.57653,                 1.1707,                 0.7446,                 1.2429,             6.9344e-05,             6.9344e-05,             6.9344e-05
                    230,                0.51833,                0.29728,                 0.9134,                0.90704,                0.77982,                0.84063,                0.58065,                 1.1644,                0.74625,                 1.2349,             6.6516e-05,             6.6516e-05,             6.6516e-05
                    231,                0.49379,                0.29515,                0.91318,                0.89595,                 0.7844,                0.83801,                 0.5811,                 1.1542,                0.73466,                 1.2237,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    232,                0.52678,                0.30599,                0.91854,                0.90076,                0.79358,                0.84199,                0.58514,                 1.1483,                 0.7296,                 1.2229,             6.0861e-05,             6.0861e-05,             6.0861e-05
                    233,                0.49722,                0.29862,                0.91093,                0.90075,                0.79098,                 0.8436,                0.58776,                 1.1464,                0.72274,                 1.2229,             5.8034e-05,             5.8034e-05,             5.8034e-05
                    234,                0.49672,                0.29111,                0.90088,                0.89648,                0.78899,                0.84512,                0.58745,                 1.1467,                0.72112,                 1.2231,             5.5206e-05,             5.5206e-05,             5.5206e-05
                    235,                0.50833,                0.29202,                0.91439,                0.90476,                0.78439,                 0.8469,                0.58783,                 1.1439,                0.71936,                 1.2215,             5.2379e-05,             5.2379e-05,             5.2379e-05
                    236,                0.49595,                0.28563,                0.90303,                0.90866,                0.77523,                  0.847,                0.58852,                 1.1366,                0.72037,                 1.2192,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    237,                 0.5046,                0.29438,                0.91117,                0.90934,                0.78899,                0.84712,                0.59186,                 1.1302,                0.70891,                 1.2153,             4.6724e-05,             4.6724e-05,             4.6724e-05
                    238,                0.50185,                0.28717,                0.91736,                0.91078,                0.78899,                0.84893,                0.59109,                 1.1336,                0.71029,                 1.2205,             4.3897e-05,             4.3897e-05,             4.3897e-05
                    239,                0.49234,                0.29015,                0.90827,                0.90523,                0.79358,                 0.8474,                0.59139,                 1.1302,                0.70612,                 1.2168,             4.1069e-05,             4.1069e-05,             4.1069e-05
                    240,                0.50055,                0.29786,                0.90596,                0.90555,                0.79358,                0.84711,                0.59239,                 1.1332,                0.71056,                 1.2208,             3.8242e-05,             3.8242e-05,             3.8242e-05
                    241,                0.48527,                 0.2501,                0.88328,                 0.9121,                 0.7844,                0.84784,                0.58451,                 1.1437,                0.71294,                 1.2332,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    242,                0.46957,                0.24191,                0.86608,                0.90874,                0.77654,                 0.8479,                0.57728,                 1.1511,                0.72279,                 1.2371,             3.2587e-05,             3.2587e-05,             3.2587e-05
                    243,                0.47048,                0.23663,                0.87687,                0.91836,                0.77403,                0.84807,                0.57735,                 1.1552,                0.72294,                 1.2389,              2.976e-05,              2.976e-05,              2.976e-05
                    244,                0.47125,                0.24633,                0.87174,                0.91673,                0.77523,                0.84934,                0.57753,                 1.1568,                0.72111,                 1.2392,             2.6932e-05,             2.6932e-05,             2.6932e-05
                    245,                0.46375,                0.24182,                0.86917,                0.92316,                0.77157,                0.84911,                0.58069,                 1.1531,                0.71961,                 1.2364,             2.4105e-05,             2.4105e-05,             2.4105e-05
                    246,                0.47107,                0.24267,                0.87959,                0.92314,                0.77982,                0.84783,                0.57857,                 1.1519,                0.71515,                 1.2358,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    247,                0.47372,                0.24184,                0.87493,                 0.9218,                0.77982,                0.84853,                0.58008,                 1.1547,                0.71214,                 1.2361,              1.845e-05,              1.845e-05,              1.845e-05
                    248,                0.45896,                0.23953,                0.86397,                0.92352,                0.77523,                0.84943,                0.58344,                  1.152,                0.71292,                 1.2334,             1.5622e-05,             1.5622e-05,             1.5622e-05
                    249,                0.45093,                0.23451,                0.86884,                0.92577,                0.77523,                0.84851,                0.58103,                 1.1563,                0.72104,                 1.2353,             1.2795e-05,             1.2795e-05,             1.2795e-05
                    250,                0.45632,                0.23531,                 0.8648,                0.92465,                0.77523,                0.84817,                0.58153,                  1.154,                0.71801,                 1.2352,             9.9674e-06,             9.9674e-06,             9.9674e-06
